gameid, time, roundNum, sender, contents
9440-7,1438806347263,1,director,"Hello"
9440-7,1438806351460,1,matcher,"heyo"
9440-7,1438806375329,1,matcher,"What do you have"
9440-7,1438806376026,1,director,"Would it help if I describe each image in order? Starting with #1"
9440-7,1438806387548,1,matcher,"yup"
9440-7,1438806398982,1,director,"#1 looks like a person falling to the left with arms raised"
9440-7,1438806413882,1,matcher,"got it"
9440-7,1438806448685,1,director,"# 2 Has head leaning left, leg back and out in  same direction, right arm raised like he's getting ready to kick some butt"
9440-7,1438806495544,1,matcher,"ok"
9440-7,1438806525246,1,director,"#3 um, diamond head. Straight left side~~~ top part bigger than lower part on the right side"
9440-7,1438806540440,1,director,"Left side totally straight up and down"
9440-7,1438806546642,1,matcher,"awesome. got it"
9440-7,1438806580880,1,director,"#4 Similar, but left side slants to the right at bottom. Right side is the same, and at the bottom also slants right"
9440-7,1438806623561,1,director,"diamond head too"
9440-7,1438806663848,1,director,"sort of square in the middle"
9440-7,1438806689692,1,matcher,"ok. go it"
9440-7,1438806735897,1,director,"#5 looks like head is leaning back. Angel wings behind head on the right~~~ Big pointy boobs out to the left~~~ Sitting position, big butt under the wings"
9440-7,1438806781312,1,matcher,"awesome. go it"
9440-7,1438806827476,1,director,"#6 seated on side like #5 but looks like a dude that is sitting down drunk or tired. Legs extended out toward the left"
9440-7,1438806847032,1,matcher,"got it"
9440-7,1438806847774,1,director,"Maybe kind of heavy set dude"
9440-7,1438806865864,1,director,"#7 Looks like someone wearing cap and gown holding a diploma"
9440-7,1438806878287,1,matcher,"ok"
9440-7,1438806939898,1,director,"#8 Sort of dinosaur-y, head pointed down with large pointy beak. Body facing left~~~ Looks like right legt up, holding a square flag"
9440-7,1438806959991,1,matcher,"lol got it"
9440-7,1438806997371,1,director,"#9 Weird bunny thing - body facing right, asymmetrical bunny ears, looks depressed, body triangle shaped kind of"
9440-7,1438807003798,1,director,"square head"
9440-7,1438807014980,1,matcher,"got it"
9440-7,1438807015111,1,director,"looking downward"
9440-7,1438807057472,1,director,"#10 Happy bird with diamond tuft on head. Facing left with big mouth open, human ish legs and triangle tail"
9440-7,1438807071276,1,matcher,"yup"
9440-7,1438807108574,1,director,"Okay, #11 man facing right with big triangular gun, perfectly bent knees for aim I guess, diamond head"
9440-7,1438807122281,1,matcher,"got it"
9440-7,1438807128481,1,director,"That should be it!"
9440-7,1438807142753,2,director,"We do this again?"
9440-7,1438807145569,2,director,"Okay"
9440-7,1438807146845,2,matcher,"ughhh"
9440-7,1438807149850,2,director,"hahaha"
9440-7,1438807175158,2,director,"#1 diamond head, left side perfectly straight, right side gets smaller at bottom"
9440-7,1438807188423,2,matcher,"k"
9440-7,1438807196014,2,director,"#2 happy bird with diamond tuft"
9440-7,1438807204748,2,matcher,"k"
9440-7,1438807215096,2,director,"#3 big boob angel with big butt"
9440-7,1438807226389,2,matcher,"k"
9440-7,1438807239729,2,director,"#4 diamond head man, perfectly bent legs with big gun"
9440-7,1438807248216,2,matcher,"k"
9440-7,1438807260393,2,director,"#drunk man sitting on curb with legs out to the left"
9440-7,1438807269655,2,matcher,"k"
9440-7,1438807286788,2,director,"#6 Neo with leg extended out and head back on left and arm up"
9440-7,1438807299336,2,matcher,"k"
9440-7,1438807310088,2,director,"#7 Person looks like falling to the left with arms out"
9440-7,1438807318063,2,matcher,"k"
9440-7,1438807331650,2,director,"#8 diamond head with body square and bottom slanted to right on both sides"
9440-7,1438807342806,2,matcher,"k"
9440-7,1438807344280,2,director,"#9 cap and gown with diploma"
9440-7,1438807349718,2,matcher,"k"
9440-7,1438807360523,2,director,"#10 One I didn't describe because it was last"
9440-7,1438807376886,2,matcher,"k"
9440-7,1438807377915,2,director,"#11 Dinosaur-y thing with flag"
9440-7,1438807390914,2,director,"#12 Weird bunny"
9440-7,1438807401771,3,matcher,"yay more"
9440-7,1438807412827,3,director,"oh yeah 6 rounds ugh"
9440-7,1438807422908,3,director,"#1 guy on sidewalk drunk"
9440-7,1438807441034,3,matcher,"maybe type the clues into word and just copy and paste for the last 3 roudns"
9440-7,1438807448581,3,matcher,"itll be quicker?"
9440-7,1438807449350,3,director,"good idea"
9440-7,1438807461530,3,matcher,"drunk guy. got it"
9440-7,1438807462898,3,director,"#2 dinosaur"
9440-7,1438807471487,3,matcher,"k"
9440-7,1438807472806,3,director,"#3 angel"
9440-7,1438807483198,3,director,"#4 never described"
9440-7,1438807484769,3,matcher,"k"
9440-7,1438807490896,3,director,"#5 happy bird"
9440-7,1438807504488,3,matcher,"k"
9440-7,1438807505486,3,director,"#6 neo"
9440-7,1438807509732,3,matcher,"k"
9440-7,1438807516256,3,director,"#7 diamond head, slanted right at bottom"
9440-7,1438807523164,3,matcher,"k"
9440-7,1438807526155,3,director,"#8 falling to left"
9440-7,1438807545674,3,director,"#9 diamond head, straight on left, smaller at bottom on right"
9440-7,1438807549964,3,matcher,"k"
9440-7,1438807556613,3,director,"#guy with gun and slanted legs"
9440-7,1438807560843,3,matcher,"k"
9440-7,1438807562044,3,director,"#10"
9440-7,1438807566147,3,director,"#11 bunny"
9440-7,1438807579569,4,director,"#12 cap and gown"
9440-7,1438807594391,4,matcher,"halfway!"
9440-7,1438807596017,4,director,"too slow for last one"
9440-7,1438807608553,4,director,"#1 straight on right smaller on bottom left"
9440-7,1438807612475,4,director,"#2 neo"
9440-7,1438807626186,4,matcher,"k"
9440-7,1438807631289,4,director,"#3 diamond head, slanted right on bottom both sides"
9440-7,1438807636141,4,director,"#4 happy bird"
9440-7,1438807641460,4,director,"#5 guy with gun"
9440-7,1438807649215,4,director,"#6 dinosaury"
9440-7,1438807657881,4,director,"#7 drunk guy on curb"
9440-7,1438807664525,4,director,"#8 bunny"
9440-7,1438807670497,4,director,"#9 falling left"
9440-7,1438807675825,4,director,"#10 cap and gown"
9440-7,1438807684181,4,director,"#11 not described"
9440-7,1438807688555,4,director,"#12 angel"
9440-7,1438807697239,5,director,"#1 neo"
9440-7,1438807711169,5,director,"#2 diamond head straight on left all the way down"
9440-7,1438807716290,5,director,"#3 guy with gun"
9440-7,1438807723453,5,director,"#4 no description"
9440-7,1438807731106,5,director,"#5 drunk guy"
