gameid, time, roundNum, score, name, draggedTo
3882-8,1438802368752,1,0,D_monk,2
3882-8,1438802374990,1,0,I_iceskater,1
3882-8,1438802375679,1,0,I_iceskater,1
3882-8,1438802376193,1,0,D_monk,2
3882-8,1438802376556,1,0,H_baby,3
3882-8,1438802377446,1,0,L_egypt,4
3882-8,1438802377798,1,0,L_egypt,4
3882-8,1438802378726,1,0,B_helpbunny,10
3882-8,1438802378902,1,0,B_helpbunny,10
3882-8,1438802379060,1,0,B_helpbunny,10
3882-8,1438802379411,1,0,D_monk,2
3882-8,1438802379566,1,0,D_monk,2
3882-8,1438802381341,1,0,D_monk,2
3882-8,1438802475742,1,0,H_baby,3
3882-8,1438802475892,1,0,H_baby,3
3882-8,1438802476056,1,0,H_baby,3
3882-8,1438802477008,1,0,L_egypt,4
3882-8,1438802477182,1,0,L_egypt,4
3882-8,1438802478714,1,0,L_egypt,3
3882-8,1438802494375,1,0,D_monk,4
3882-8,1438802495565,1,0,C_ghost,10
3882-8,1438802496411,1,0,G_seal,2
3882-8,1438802497057,1,0,F_sadperson,9
3882-8,1438802523381,1,0,K_waiter,6
3882-8,1438802547066,1,1,D_monk,1
3882-8,1438802551018,1,2,F_sadperson,11
3882-8,1438802559216,1,3,E_bunny,10
3882-8,1438802562131,1,4,C_ghost,12
3882-8,1438802575078,1,5,G_seal,9
3882-8,1438802611900,1,5,J_compact,4
3882-8,1438802718854,2,1,D_monk,1
3882-8,1438802738709,2,1,G_seal,3
3882-8,1438802773677,2,1,F_sadperson,4
3882-8,1438802776437,2,2,C_ghost,5
3882-8,1438802779488,2,3,J_compact,6
3882-8,1438802789749,2,3,B_helpbunny,7
3882-8,1438802793739,2,4,K_waiter,8
3882-8,1438802799868,2,5,E_bunny,9
3882-8,1438802815212,2,7,H_baby,10
