gameid, time, roundNum, sender, contents
4060-2,1438805807682,1,director,"Hi"
4060-2,1438805811946,1,matcher,"Hi"
4060-2,1438805825575,1,director,"OK, so #1 looks kind of like a person pointing to their left"
4060-2,1438805834260,1,director,"with one pointy foot sticking out to their left"
4060-2,1438805847272,1,director,"got it?"
4060-2,1438805855670,1,matcher,"yeah, #2?"
4060-2,1438805869817,1,director,"person with no arms"
4060-2,1438805878988,1,director,"and kind of a pointy bit at the bottom pointing right"
4060-2,1438805890750,1,matcher,"got it"
4060-2,1438805903131,1,director,"okay, #3 is person pointing right, with pointy food pointing right"
4060-2,1438805923156,1,matcher,"is the back straight or indented?"
4060-2,1438805923315,1,director,"*foot"
4060-2,1438805927253,1,director,"back is straight"
4060-2,1438805936197,1,director,"and #4 is the one with the back indented"
4060-2,1438805944356,1,matcher,"alrighty"
4060-2,1438805956667,1,director,"okay #5 is pointing to the right with the foot pointing left"
4060-2,1438805996087,1,matcher,"any other points or is that it?"
4060-2,1438806001730,1,director,"thats it"
4060-2,1438806011225,1,director,"well no point on the right"
4060-2,1438806014304,1,director,"kind of like knees"
4060-2,1438806031082,1,matcher,"okay, i think i got that one but im not sure"
4060-2,1438806032185,1,matcher,"6?"
4060-2,1438806038895,1,director,"ok we can come back process of elimination"
4060-2,1438806043226,1,director,"6 is person ice skating on one foot"
4060-2,1438806045186,1,director,"facing left"
4060-2,1438806047848,1,director,"with hands stretched out"
4060-2,1438806059994,1,director,"towards left"
4060-2,1438806067172,1,matcher,"okay"
4060-2,1438806083517,1,director,"okay 7 looks kind of liek a little girl sitting down with her arms and legs stretched pointing left"
4060-2,1438806087524,1,director,"asking to be picked up"
4060-2,1438806125270,1,matcher,"straight back or?"
4060-2,1438806133201,1,director,"sloping back"
4060-2,1438806147778,1,director,"so the head is a square + triangle"
4060-2,1438806148025,1,matcher,"okay"
4060-2,1438806160459,1,director,"okay 8 is like a block perched precariously on top of all the other shapes"
4060-2,1438806172797,1,director,"but not the one that looks kind of like a ghost with a head. that's #11"
4060-2,1438806203159,1,matcher,"does 8 almost look like it it has a dress dragging behind it?"
4060-2,1438806207643,1,director,"yeah"
4060-2,1438806211722,1,matcher,"okay got it"
