gameid, time, roundNum, sender, contents
7486-8,1438802499403,1,director,"move the sitting down tangram to position 7"
7486-8,1438802516614,1,director,"Good lord, this is going to be difficult."
7486-8,1438802524760,1,matcher,"thanks, I did that."
7486-8,1438802546294,1,matcher,"yeah"
7486-8,1438802568558,1,director,"Move the flying tangram to position 5"
7486-8,1438802626479,1,director,"move the bent over tangram to 1. move the monk tangram to 2~~~ move the laying down trangram to 3~~~ move the dancing tangram"
7486-8,1438802632747,1,director,"Submit when you are comfortable"
7486-8,1438802697752,1,director,"Still there?"
7486-8,1438802702838,1,matcher,"yes, almost finished"
7486-8,1438802731308,1,director,"If you have any idea's on how I can provide you with better information, please, let me know. I have no idea how to describe these things~~~ lol"
7486-8,1438802774663,1,matcher,"I know. They are hard to figure out~~~ You're doing good so far~~~ I am about to submit now~~~"
7486-8,1438802826752,2,director,"#1 - Monk pointing left. #2 Flower top with square, #3 Square head laying down, #4 square head to the right and broken"
7486-8,1438802844882,2,director,"#5 square head with triangle tail, #6 diamond head laying down"
7486-8,1438802883003,2,director,"#7 Diamond head with box body. #8 diamond head octagon body #9 diamond head flying body"
7486-8,1438802925482,2,director,"#10 diamond head pyrm hands, #11 close to the same with spiked tail"
7486-8,1438802943308,2,director,"#12 Diamond head with pyrmid arms"
7486-8,1438802982850,2,matcher,"ok. Going to submit~~~ Thanks!"
7486-8,1438803033867,3,director,"#1 Monk pointing left."
7486-8,1438803049972,3,director,"#2 diamond head octagon body"
7486-8,1438803062407,3,director,"#3 square head with triangle tail"
7486-8,1438803087009,3,director,"#4 pyramid tail, diamond head"
7486-8,1438803103202,3,director,"#5 Diamond head with pyrmid arms"
7486-8,1438803130068,3,director,"diamond head with triangle tail"
7486-8,1438803145433,3,director,"Diamond head with box body"
7486-8,1438803158537,3,director,"#8 diamond head flying body"
7486-8,1438803167988,3,director,"#9 Flower top with square Square head laying down"
7486-8,1438803182433,3,director,"#10 diamond head slouching"
7486-8,1438803186903,3,director,"#11 diamond head pyramid arms"
7486-8,1438803202037,3,director,"#12 box head to the left, pyramid to right, top and bottom"
7486-8,1438803253838,4,director,"#1 flower head"
7486-8,1438803261672,4,director,"#2 diamond head pyramid arm pointing right"
7486-8,1438803279772,4,director,"#3 diamond head pyramid arms straight back"
7486-8,1438803293105,4,director,"#4 square head to the left, upside down pyramid to the bottom right"
7486-8,1438803298897,4,director,"#5 diamond head big body"
7486-8,1438803313572,4,director,"#6 diamond head, pyramid back, pyramid arms"
7486-8,1438803328578,4,director,"#7 diamond head, slouched, feet to the right"
7486-8,1438803339603,4,director,"#8 diamond head, big body, small pyramid arm"
7486-8,1438803343642,4,director,"#9 flying person"
7486-8,1438803357537,4,director,"#10 diamond head, pyradmid arms to the left, pyramid tail"
7486-8,1438803364192,4,director,"#11 broken neck, square head"
7486-8,1438803369767,4,director,"#12 monk pointing to the left"
7486-8,1438803405733,5,director,"#1 diamond head big body"
7486-8,1438803409482,5,director,"#2 monk pointing left"
7486-8,1438803439909,5,director,"#3 diamond head, pyradmid arms to the left, pyramid tail"
7486-8,1438803442932,5,director,"#4 flying person"
7486-8,1438803457722,5,director,"#5 diamond head, slouched, feet to the right"
7486-8,1438803468772,5,director,"#6 diamond head pyramid arms straight back"
7486-8,1438803472712,5,director,"#7 broken neck"
7486-8,1438803486942,5,director,"#8 diamond head, tail pointing straight up"
7486-8,1438803498447,5,director,"#9 diamond head big body, small pyramid arm to right"
7486-8,1438803500942,5,director,"#10 flower head"
7486-8,1438803511553,5,director,"#11 square head, upside down pyramid tail"
7486-8,1438803527952,5,director,"#12 diamond head, pyramid back, pyramid arm"
7486-8,1438803568022,6,director,"#1 diamond head, pyramid back, kneeling like praying"
7486-8,1438803578797,6,director,"#2 square head, upside down pyramid tail"
7486-8,1438803583097,6,director,"#3 monk pointing left"
7486-8,1438803591737,6,director,"#4 Diamond head, monk pointing right"
7486-8,1438803602029,6,director,"#5 Diamond head, fat body, pointing right"
7486-8,1438803605448,6,director,"#6 flying man"
7486-8,1438803616459,6,director,"#7 diamond head, pyramid tail"
7486-8,1438803626420,6,director,"#8 Diamond head, straight back, pyramid arm"
7486-8,1438803636163,6,director,"#9 broken neck, two legs"
7486-8,1438803641303,6,director,"#10 flower head"
7486-8,1438803651237,6,director,"#11 diamond head big body"
7486-8,1438803664858,6,director,"#12 diamond head slouched down, knees up"
7486-8,1438803680475,6,matcher,"great. Thanks! I was getting slightly better with these!"
