gameid,time,roundNum,sender,contents
0215-4,1438804111703,1,matcher,"so what's your number one"
0215-4,1438804126194,1,director,"Hi. the guy with his arms spread out"
0215-4,1438804138187,1,matcher,"2"
0215-4,1438804154725,1,director,"The guy with a triangle pointing at his neck"
0215-4,1438804154881,1,matcher,"is the first one sitting or standing"
0215-4,1438804163077,1,director,"first one is standing"
0215-4,1438804185357,1,matcher,"ok 3"
0215-4,1438804189858,1,director,"the second one the front of his face is pointing left"
0215-4,1438804231468,1,director,"number 3: he's facing left, looks like he's holding a dish with both hands wearing a robe"
0215-4,1438804251095,1,matcher,"ok 4"
0215-4,1438804277590,1,director,"number 4: like his feet are on the left side, doing a pushup maybe"
0215-4,1438804302464,1,director,"number 4: also, a square is balanced on his neck, left side."
0215-4,1438804334201,1,director,"5: his head shaped like a diamond, has no arms at all"
0215-4,1438804344239,1,matcher,"ok what is 5"
0215-4,1438804351149,1,matcher,"oops nvm"
0215-4,1438804368968,1,matcher,"ok 6"
0215-4,1438804389198,1,director,"6: he could be sitting against a wall, facing left"
0215-4,1438804395559,1,matcher,"ok 7"
0215-4,1438804423965,1,director,"7: right side of his neck, his "face is falling off""
0215-4,1438804437267,1,matcher,"ok 8"
0215-4,1438804453276,1,director,"8: he's facing right, knees bent, holding something with both arms."
0215-4,1438804470018,1,matcher,"ok 9"
0215-4,1438804488870,1,director,"9: he's facing left, right leg in the air, resting on his left leg/foot"
0215-4,1438804503553,1,matcher,"ok 10"
0215-4,1438804531879,1,director,"10: his head is shaped like a diamond, no neck at all, just a flat surface"
0215-4,1438804538715,1,matcher,"ok 11"
0215-4,1438804568938,1,director,"11: his head is a block, facing right side, sitting against a wall, two triangles resting on his head"
0215-4,1438804596061,1,matcher,"is 12 a dude praying like"
0215-4,1438804619286,1,director,"12: yes, his head is a diamond, kneeling down, facing the right side"
0215-4,1438804626680,1,matcher,"ok submitting"
0215-4,1438804630193,1,director,"thanks"
0215-4,1438804654719,2,matcher,"hi again, what is your number 1"
0215-4,1438804674442,2,director,"1: his face is a diamond, no neck, just a flat surface, his diamond head resting on a flat surface"
0215-4,1438804684046,2,matcher,"ok 2"
0215-4,1438804718011,2,director,"2: he's sitting "against a wall" his head is a block, with two triangles pointing down, resting on his head"
0215-4,1438804727984,2,matcher,"ok 3"
0215-4,1438804751134,2,director,"3: he's standing diagonally, facing right side, arms spread out."
0215-4,1438804772100,2,matcher,"leaning left?"
0215-4,1438804789086,2,director,"yes"
0215-4,1438804791581,2,matcher,"ok 4"
0215-4,1438804822194,2,director,"4: he's facing left, right leg in air, left foot/leg supporting him"
0215-4,1438804829401,2,matcher,"ok 5"
