gameid,time,roundNum,sender,contents
4800-3,1438802508715,1,matcher,"hi"
4800-3,1438802532448,1,director,"#1 has a diamond on top and looks like a pacman on the right"
4800-3,1438802555932,1,matcher,"okay "
4800-3,1438802594589,1,director,"2 is very similar to 1"
4800-3,1438802603465,1,matcher,"yep "
4800-3,1438802658774,1,director,"3 has a square on the top left and the left bottom extends farther out than the square"
4800-3,1438802679954,1,matcher,"ok"
4800-3,1438802710567,1,director,"4 has a right angle at the very bottom and 2 triangles on top"
4800-3,1438802798433,1,director,"5 has a diamond on top and the right bottom has a triangle pointing to the right"
4800-3,1438802816536,1,director,"got those?"
4800-3,1438802844090,1,matcher,"yes"
4800-3,1438802877587,1,director,"6 looks like a man sitting down where his head is a square and his feet would be to the left"
4800-3,1438802885428,1,matcher,"ok"
4800-3,1438802915882,1,director,"7 is a diamond on top of a table, the left of the table is a right angle"
4800-3,1438802947373,1,director,"8 looks like a bird carrying a flag"
4800-3,1438802972621,1,director,"9 is a Y with a square in the middle"
4800-3,1438803010138,1,matcher,"ok"
4800-3,1438803037018,1,director,"skipping to 12 it looks like a square headed man wearing a rob with his arms facing left"
4800-3,1438803049104,1,matcher,"okay should i submit it "
4800-3,1438803051571,1,director,"can you see which ones you haven't moved?"
4800-3,1438803065011,1,matcher,"yeah 10 and 11 look like opposites of each other "
4800-3,1438803067196,1,matcher,"sort of "
4800-3,1438803098421,1,director,"we may be mixed up then"
4800-3,1438803110646,1,director,"11 kind of looks like a tree stump"
4800-3,1438803123813,1,matcher,"okay i think i have 11 and 3 mixed up"
4800-3,1438803151450,1,director,"could be, the descriptions would be similar"
4800-3,1438803169580,1,matcher,"okay ill just submit now should be close if not the same "
4800-3,1438803182378,2,director,"we suck"
4800-3,1438803184034,2,matcher,"okay that didnt go well "
4800-3,1438803185674,2,matcher,"haha "
4800-3,1438803188575,2,matcher,"lets try again "
4800-3,1438803202245,2,matcher,"where is the man sitting one? "
4800-3,1438803206541,2,director,"5"
4800-3,1438803220676,2,director,"other than the man sitting, 1 is the shortest"
4800-3,1438803234848,2,director,"there is a square and a triangle in the top right"
4800-3,1438803245123,2,matcher,"okay got it "
4800-3,1438803267184,2,matcher,"how about the one with the guy with his arm out to the left?"
4800-3,1438803274439,2,director,"11"
4800-3,1438803293796,2,director,"3 looks like a diamond on a pedestal"
4800-3,1438803313855,2,matcher,"is the bottom a weird triangle on the right?"
4800-3,1438803340070,2,director,"yea, the left side goes straight down "
4800-3,1438803347926,2,matcher,"okay how about 2?"
4800-3,1438803397230,2,director,"2 has a diamond at the top and is fairly tall, theres the pacman on the right of it"
4800-3,1438803425385,2,matcher,"okay got it. 4? "
4800-3,1438803446923,2,director,"does figure skater make sense?"
4800-3,1438803449008,2,director,"for 4"
4800-3,1438803453852,2,matcher,"yes haha actually "
4800-3,1438803463955,2,matcher,"5 is guy sitting. what about 6"
4800-3,1438803484996,2,director,"6 is similar to 3 except 3 has a straight line for the left side"
4800-3,1438803520268,2,matcher,"ok i think i have that one "
4800-3,1438803534874,2,director,"7 looks like a man kneeling"
4800-3,1438803536178,2,matcher,"is it a similar pac man shape maybe the mouth is a little weird? "
4800-3,1438803540679,2,director,"yep"
4800-3,1438803571647,2,matcher,"okay just need 8, 9, 10, 12 "
4800-3,1438803580970,2,director,"8 is the right facing bird holding a flag, look at the bottom and it looks like feet"
4800-3,1438803588083,2,director,"head would be looking down"
4800-3,1438803592740,2,director,"one foot off the ground"
4800-3,1438803613973,2,matcher,"okay "
4800-3,1438803618631,2,director,"9 is Y"
4800-3,1438803628525,2,matcher,"got it "
4800-3,1438803646477,2,director,"10 is 2 triangles at the top touching a square"
4800-3,1438803670375,2,director,"right triangle at the bottom where the hypoteneus would be facing left"
4800-3,1438803672889,2,matcher,"okay i have that 11 is guy with the arm out 12 is square on left weird looking shape "
4800-3,1438803679027,2,director,"yep"
4800-3,1438803683369,2,matcher,"okay im submitting "
4800-3,1438803691564,3,matcher,"better! "
4800-3,1438803698884,3,director,"i wonder which ones we missed"
4800-3,1438803710645,3,matcher,"maybe i mixed up the pac mans "
4800-3,1438803720021,3,director,"ok 1 is diamond at the top, triangle at the bottom right"
4800-3,1438803722235,3,matcher,"okay do you want to just start with 1 "
4800-3,1438803754421,3,matcher,"okay i think i have that one "
4800-3,1438803762512,3,director,"2 is kneeling man"
4800-3,1438803770852,3,matcher,"is there also a weird triangle thing on the right on 1? "
