"B,6,thing",0
"F,2,describe",0
"F,4,only",0
"L,3,lego",0
"A,6,shape",0
"B,6,think",0
"G,3,cutout",0
"B,2,butt",1
"D,6,thick",0
"L,3,feet",1
"L,3,legs",3
"E,1,bird",0
"E,4,who",0
"H,1,rabbit",0
"E,1,pony",0
"L,6,sticking",0
"K,4,head",3
"C,3,extra",0
"J,1,mixed",0
"G,5,wide",1
"H,4,arms",6
"J,4,happy",0
"L,4,um",0
"D,2,ears",0
"H,4,shaped",0
"K,3,haha",0
"L,4,up",1
"L,4,us",0
"J,1,vertical",1
"H,4,shapes",0
"L,4,sorta",0
"C,4,perched",0
"A,6,indian",0
"J,5,point",0
"C,6,chair",0
"L,3,slanted",2
"A,2,remaining",0
"A,6,shaped",0
"H,3,perched",0
"H,6,awesome",0
"B,1,know",0
"A,6,shapes",0
"A,4,roundish",0
"H,2,guess",0
"D,1,alone",0
"F,1,got",3
"H,3,then",0
"A,1,bent",0
"H,3,them",0
"B,2,lone",0
"J,4,does",0
"B,2,long",0
"J,1,ish",0
"H,4,precariously",0
"A,6,kk",0
"L,6,trinagle",0
"I,5,podium",0
"B,5,sort",0
"K,1,no",0
"A,5,dude",0
"A,2,straight",0
"G,5,describe",0
"L,3,legt",0
"I,1,towards",1
"G,1,extends",1
"C,6,pointed",0
"G,6,priest",0
"I,1,dancer",1
"A,4,sticking",0
"E,5,spot",0
"I,3,singing",0
"D,6,say",0
"I,2,look",0
"J,2,anything",0
"D,4,diamonds",0
"I,3,precariously",0
"A,1,yeah",0
"J,3,wide",0
"C,5,stretched",0
"D,6,sad",0
"C,5,extends",0
"D,5,instead",0
"E,6,cartoon",0
"J,2,hard",0
"G,4,lower",0
"K,3,poiting",0
"B,4,respond",0
"K,6,diamon",0
"E,1,squarish",0
"F,5,different",0
"A,5,part",0
"J,5,standing",1
"C,1,partial",0
"H,1,backward",0
"E,1,far",0
"A,6,left",4
"A,6,did",0
"K,4,lounging",0
"B,3,scroll",0
"B,1,stacked",0
"K,2,describe",2
"I,3,tired",0
"C,4,plate",0
"C,1,tilted",1
"L,5,poking",0
"E,5,heavy",0
"J,3,ready",0
"A,4,zombie",1
"K,1,comes",0
"G,4,done",0
"C,4,makes",0
"B,5,lol",0
"K,6,liek",0
"H,2,resemble",0
"K,3,boob",0
"F,1,match",0
"C,3,dancer",0
"L,1,pointy",0
"K,3,book",1
"E,1,rigght",0
"H,6,ears",0
"B,5,lot",0
"D,3,kicking",0
"G,2,revival",0
"G,1,visibly",0
"B,6,fully",0
"C,6,slants",0
"J,5,guess",0
"L,5,slightly",0
"G,6,was",1
"C,4,graduate",0
"F,5,have",0
"L,1,points",1
"J,5,justr",0
"C,3,end",0
"H,5,to",2
"J,6,where",0
"C,1,rigght",0
"F,1,outstretched",0
"B,5,money",0
"D,1,sitted",0
"L,1,yoga",0
"L,6,flat",0
"D,2,tiny",0
"A,2,pierce",0
"J,1,tray",0
"F,1,arms",1
"B,6,yeah",0
"A,5,human",0
"I,3,tilted",0
"D,5,headed",0
"L,3,pose",0
"G,6,my",0
"K,1,dish",0
"G,6,me",0
"K,2,bottom",1
"H,4,headress",0
"B,1,be",6
"G,1,forward",0
"A,2,boobs",0
"A,5,he",0
"I,1,hunched",0
"E,6,something",0
"B,3,crouching",0
"A,3,reminds",0
"B,1,by",0
"L,5,runway",0
"F,4,rotated",0
"J,6,done",0
"I,5,things",0
"G,3,kick",0
"J,4,also",0
"F,4,other",0
"J,4,remaining",0
"E,4,can",0
"E,4,cap",0
"A,6,tired",0
"L,5,to",2
"E,6,where",0
"D,6,child",0
"H,4,tuft",0
"I,6,action",0
"H,6,with",5
"A,1,between",0
"G,1,little",1
"H,3,four",0
"A,6,toward",0
"F,2,bear",0
"C,6,no",0
"E,5,together",0
"A,6,sides",0
"F,2,beak",0
"L,3,facing",3
"K,2,kk",0
"E,3,skater",0
"H,1,against",0
"C,6,floor",0
"K,6,front",0
"B,2,nice",0
"E,2,extends",0
"G,4,lounging",1
"L,3,both",0
"F,3,pretty",0
"J,4,else",0
"L,2,reminds",0
"B,1,arm",2
"E,4,hard",0
"C,4,lot",0
"B,4,real",0
"H,3,those",0
"A,3,alrighty",0
"C,4,lol",0
"L,6,contemplative",0
"J,1,triangular",0
"C,3,did",0
"I,5,back",0
