gameid,time,roundNum,score,name,draggedTo
2663-c,1438968285800,1,1,A_bird,4
2663-c,1438968286104,1,1,A_bird,4
2663-c,1438968287598,1,0,A_bird,3
2663-c,1438968289093,1,0,C_ghost,2
2663-c,1438968311511,1,0,J_compact,5
2663-c,1438968313341,1,0,F_sadperson,11
2663-c,1438968315599,1,0,L_egypt,3
2663-c,1438968330833,1,1,K_waiter,1
2663-c,1438968409799,1,2,F_sadperson,9
2663-c,1438968475100,1,3,I_iceskater,3
2663-c,1438968506195,1,5,G_seal,2
2663-c,1438968519331,1,5,C_ghost,6
2663-c,1438968545661,1,6,A_bird,4
2663-c,1438968565252,1,6,L_egypt,12
2663-c,1438968566460,1,6,L_egypt,12
2663-c,1438968570286,1,6,L_egypt,12
2663-c,1438968572124,1,7,L_egypt,5
2663-c,1438968589565,1,8,E_bunny,11
2663-c,1438968613281,1,8,J_compact,12
2663-c,1438968614232,1,8,J_compact,12
2663-c,1438968614747,1,8,J_compact,12
2663-c,1438968614941,1,8,J_compact,12
2663-c,1438968623783,1,8,E_bunny,11
2663-c,1438968624543,1,8,J_compact,12
2663-c,1438968626173,1,8,J_compact,12
2663-c,1438968626229,1,8,J_compact,12
2663-c,1438968626293,1,8,J_compact,12
2663-c,1438968632149,1,8,E_bunny,11
2663-c,1438968634495,1,8,F_sadperson,9
2663-c,1438968635865,1,8,J_compact,12
2663-c,1438968643201,1,8,J_compact,12
2663-c,1438968645625,1,10,H_baby,12
2663-c,1438968692550,1,10,D_monk,7
2663-c,1438968694028,1,12,D_monk,8
2663-c,1438968710445,1,12,H_baby,12
