gameid, time, roundNum, score, name, draggedTo
4800-3,1438802502070,1,0,L_egypt,4
4800-3,1438802503748,1,0,L_egypt,5
4800-3,1438802510148,1,0,K_waiter,6
4800-3,1438802532425,1,0,K_waiter,6
4800-3,1438802552150,1,0,H_baby,1
4800-3,1438802582107,1,1,L_egypt,1
4800-3,1438802600459,1,1,K_waiter,2
4800-3,1438802607282,1,1,L_egypt,1
4800-3,1438802610324,1,1,A_bird,3
4800-3,1438802611018,1,1,B_helpbunny,10
4800-3,1438802613091,1,1,K_waiter,2
4800-3,1438802615011,1,1,A_bird,3
4800-3,1438802671662,1,1,C_ghost,8
4800-3,1438802672177,1,1,K_waiter,2
4800-3,1438802676350,1,1,D_monk,3
4800-3,1438802686187,1,1,C_ghost,3
4800-3,1438802861175,1,1,A_bird,4
4800-3,1438802867496,1,1,H_baby,5
4800-3,1438802875147,1,0,J_compact,5
4800-3,1438802883590,1,1,F_sadperson,6
4800-3,1438802931431,1,1,D_monk,7
4800-3,1438802949762,1,1,H_baby,7
4800-3,1438802959312,1,1,G_seal,8
4800-3,1438802973449,1,1,B_helpbunny,8
4800-3,1438802984393,1,2,C_ghost,9
4800-3,1438803043076,1,3,D_monk,12
4800-3,1438803128602,1,3,G_seal,10
4800-3,1438803130042,1,3,E_bunny,3
4800-3,1438803133805,1,3,A_bird,4
4800-3,1438803134683,1,3,A_bird,4
4800-3,1438803135163,1,3,A_bird,4
4800-3,1438803210041,2,1,F_sadperson,5
4800-3,1438803242149,2,2,B_helpbunny,1
4800-3,1438803277224,2,3,D_monk,11
4800-3,1438803318793,2,4,J_compact,3
4800-3,1438803321350,2,4,C_ghost,4
4800-3,1438803322115,2,4,F_sadperson,5
4800-3,1438803350127,2,4,B_helpbunny,1
4800-3,1438803415648,2,5,K_waiter,2
4800-3,1438803429236,2,5,B_helpbunny,1
4800-3,1438803456554,2,6,I_iceskater,4
4800-3,1438803467404,2,6,L_egypt,6
4800-3,1438803547303,2,6,H_baby,7
4800-3,1438803610995,2,8,A_bird,8
4800-3,1438803622674,2,10,C_ghost,9
4800-3,1438803738821,3,0,G_seal,1
4800-3,1438803796212,3,1,L_egypt,2
4800-3,1438803838292,3,2,E_bunny,3
4800-3,1438803901860,3,3,F_sadperson,5
4800-3,1438803910549,3,4,C_ghost,6
4800-3,1438803969753,3,5,B_helpbunny,7
4800-3,1438803987256,3,6,K_waiter,8
4800-3,1438804000082,3,7,I_iceskater,9
4800-3,1438804008790,3,8,D_monk,10
4800-3,1438804021099,3,10,A_bird,11
4800-3,1438804117983,4,1,G_seal,1
4800-3,1438804178534,4,2,B_helpbunny,2
4800-3,1438804193090,4,3,I_iceskater,3
4800-3,1438804199819,4,4,E_bunny,4
4800-3,1438804208656,4,5,A_bird,5
4800-3,1438804211783,4,3,A_bird,4
4800-3,1438804214085,4,5,A_bird,5
4800-3,1438804226201,4,6,F_sadperson,6
4800-3,1438804226534,4,6,F_sadperson,6
4800-3,1438804234264,4,7,L_egypt,7
4800-3,1438804249242,4,8,K_waiter,8
4800-3,1438804263832,4,9,C_ghost,9
4800-3,1438804268841,4,10,D_monk,10
4800-3,1438804299404,4,12,J_compact,11
4800-3,1438804342373,5,1,G_seal,1
4800-3,1438804379008,5,2,J_compact,2
4800-3,1438804384990,5,3,E_bunny,3
4800-3,1438804387533,5,4,F_sadperson,4
4800-3,1438804393288,5,5,A_bird,5
4800-3,1438804397492,5,6,L_egypt,6
4800-3,1438804400809,5,7,D_monk,7
4800-3,1438804413112,5,8,H_baby,8
4800-3,1438804415230,5,9,C_ghost,9
4800-3,1438804424642,5,10,K_waiter,10
4800-3,1438804428610,5,12,I_iceskater,12
4800-3,1438804464794,6,1,J_compact,1
4800-3,1438804468170,6,2,F_sadperson,2
4800-3,1438804470429,6,3,I_iceskater,3
4800-3,1438804480944,6,4,G_seal,4
4800-3,1438804489442,6,5,L_egypt,5
4800-3,1438804492336,6,6,D_monk,6
4800-3,1438804496944,6,7,K_waiter,7
4800-3,1438804516230,6,8,H_baby,8
4800-3,1438804522110,6,9,A_bird,10
4800-3,1438804527373,6,10,E_bunny,11
4800-3,1438804529367,6,12,C_ghost,12
