gameid, time, roundNum, score, name, draggedTo
9440-7,1438806402660,1,0,D_monk,2
9440-7,1438806410967,1,1,C_ghost,1
9440-7,1438806486992,1,2,G_seal,2
9440-7,1438806541246,1,3,H_baby,3
9440-7,1438806685382,1,4,J_compact,3
9440-7,1438806687134,1,5,H_baby,4
9440-7,1438806775375,1,6,B_helpbunny,5
9440-7,1438806839407,1,6,F_sadperson,6
9440-7,1438806840899,1,6,F_sadperson,6
9440-7,1438806875270,1,7,D_monk,7
9440-7,1438806954655,1,8,A_bird,8
9440-7,1438807009871,1,9,E_bunny,9
9440-7,1438807068447,1,10,I_iceskater,10
9440-7,1438807117663,1,12,L_egypt,11
9440-7,1438807123910,1,12,K_waiter,12
9440-7,1438807125063,1,12,K_waiter,12
9440-7,1438807185966,2,1,J_compact,1
9440-7,1438807202704,2,2,I_iceskater,2
9440-7,1438807222640,2,3,B_helpbunny,3
9440-7,1438807246264,2,4,L_egypt,4
9440-7,1438807267454,2,5,F_sadperson,5
9440-7,1438807297028,2,6,G_seal,6
9440-7,1438807316048,2,7,C_ghost,7
9440-7,1438807340855,2,8,H_baby,8
9440-7,1438807348112,2,9,D_monk,9
9440-7,1438807373908,2,10,K_waiter,10
9440-7,1438807382159,2,12,A_bird,11
9440-7,1438807457355,3,1,F_sadperson,1
9440-7,1438807470335,3,2,A_bird,2
9440-7,1438807482295,3,3,B_helpbunny,3
9440-7,1438807490029,3,4,K_waiter,4
9440-7,1438807495006,3,5,I_iceskater,5
9440-7,1438807508327,3,6,G_seal,6
9440-7,1438807521430,3,7,H_baby,7
9440-7,1438807531022,3,8,C_ghost,8
9440-7,1438807548606,3,9,J_compact,9
9440-7,1438807559264,3,10,L_egypt,10
9440-7,1438807568592,3,12,E_bunny,11
9440-7,1438807619934,4,1,J_compact,1
9440-7,1438807622343,4,3,G_seal,2
9440-7,1438807641438,4,4,H_baby,3
9440-7,1438807643734,4,5,I_iceskater,4
9440-7,1438807645358,4,7,L_egypt,5
9440-7,1438807653350,4,9,A_bird,6
9440-7,1438807661833,4,10,F_sadperson,7
9440-7,1438807666504,4,10,E_bunny,8
9440-7,1438807674023,4,12,C_ghost,9
9440-7,1438807677670,4,12,D_monk,10
9440-7,1438807679135,4,12,D_monk,10
9440-7,1438807686195,4,12,B_helpbunny,12
9440-7,1438807707111,5,1,G_seal,1
9440-7,1438807717070,5,2,J_compact,2
9440-7,1438807721430,5,2,K_waiter,3
9440-7,1438807736402,5,3,L_egypt,3
9440-7,1438807737462,5,4,K_waiter,4
9440-7,1438807738855,5,5,F_sadperson,5
9440-7,1438807740934,5,6,D_monk,6
9440-7,1438807749967,5,7,I_iceskater,7
9440-7,1438807756022,5,8,B_helpbunny,8
9440-7,1438807757911,5,9,C_ghost,9
9440-7,1438807765919,5,10,A_bird,10
9440-7,1438807769727,5,12,E_bunny,11
9440-7,1438807796487,6,1,C_ghost,1
9440-7,1438807808238,6,2,J_compact,2
9440-7,1438807811144,6,3,L_egypt,3
9440-7,1438807816110,6,5,F_sadperson,4
9440-7,1438807817439,6,6,G_seal,5
9440-7,1438807828190,6,7,H_baby,6
9440-7,1438807831152,6,8,B_helpbunny,7
9440-7,1438807835592,6,10,A_bird,8
9440-7,1438807841664,6,10,I_iceskater,9
9440-7,1438807842287,6,10,I_iceskater,9
9440-7,1438807851497,6,12,D_monk,11
