gameid, time, roundNum, score, name, draggedTo
7486-8,1438802482537,1,0,A_bird,2
7486-8,1438802510925,1,1,F_sadperson,7
7486-8,1438802573433,1,2,C_ghost,5
7486-8,1438802655681,1,2,G_seal,1
7486-8,1438802671470,1,2,E_bunny,2
7486-8,1438802696581,1,2,G_seal,1
7486-8,1438802714545,1,2,B_helpbunny,3
7486-8,1438802726554,1,2,I_iceskater,3
7486-8,1438802846849,2,1,E_bunny,2
7486-8,1438802856316,2,1,F_sadperson,3
7486-8,1438802865783,2,2,A_bird,4
7486-8,1438802885194,2,2,K_waiter,5
7486-8,1438802903909,2,2,C_ghost,6
7486-8,1438802909043,2,3,J_compact,7
7486-8,1438802922375,2,4,H_baby,8
7486-8,1438802931756,2,5,C_ghost,9
7486-8,1438802942908,2,6,K_waiter,10
7486-8,1438803039793,3,1,D_monk,1
7486-8,1438803058043,3,2,H_baby,2
7486-8,1438803082402,3,2,G_seal,3
7486-8,1438803095808,3,2,K_waiter,4
7486-8,1438803109309,3,2,I_iceskater,5
7486-8,1438803155506,3,3,J_compact,7
7486-8,1438803164832,3,4,C_ghost,8
7486-8,1438803185809,3,4,E_bunny,6
7486-8,1438803190417,3,4,F_sadperson,9
7486-8,1438803207470,3,5,L_egypt,11
7486-8,1438803233773,3,4,L_egypt,12
7486-8,1438803259869,4,1,E_bunny,1
7486-8,1438803269150,4,2,K_waiter,2
7486-8,1438803288738,4,2,C_ghost,3
7486-8,1438803291573,4,2,C_ghost,3
7486-8,1438803300424,4,2,A_bird,3
7486-8,1438803325453,4,3,G_seal,4
7486-8,1438803338162,4,4,H_baby,5
7486-8,1438803352028,4,4,L_egypt,6
7486-8,1438803359503,4,5,F_sadperson,7
7486-8,1438803367246,4,5,I_iceskater,8
7486-8,1438803369727,4,6,C_ghost,9
7486-8,1438803384226,4,7,A_bird,11
7486-8,1438803389164,4,8,D_monk,12
7486-8,1438803417949,5,1,D_monk,2
7486-8,1438803423074,5,1,G_seal,1
7486-8,1438803456026,5,2,I_iceskater,3
7486-8,1438803458331,5,3,C_ghost,4
7486-8,1438803464807,5,4,F_sadperson,5
7486-8,1438803478745,5,4,A_bird,6
7486-8,1438803492966,5,6,K_waiter,8
7486-8,1438803522529,5,8,E_bunny,10
7486-8,1438803532109,5,7,B_helpbunny,11
7486-8,1438803575395,6,0,K_waiter,1
7486-8,1438803586695,6,0,B_helpbunny,2
7486-8,1438803594767,6,1,D_monk,3
7486-8,1438803601947,6,1,J_compact,4
7486-8,1438803608860,6,1,L_egypt,5
7486-8,1438803611191,6,2,C_ghost,6
7486-8,1438803620580,6,2,G_seal,7
7486-8,1438803639091,6,2,A_bird,8
7486-8,1438803645546,6,3,E_bunny,10
7486-8,1438803656459,6,5,H_baby,11
