gameid,time,roundNum,score,name,draggedTo
9409-4,1438965067839,1,0,D_monk,1
9409-4,1438965099233,1,1,L_egypt,1
9409-4,1438965181008,1,2,G_seal,2
9409-4,1438965212345,1,3,A_bird,3
9409-4,1438965238233,1,4,C_ghost,4
9409-4,1438965263908,1,5,E_bunny,5
9409-4,1438965290320,1,6,J_compact,6
9409-4,1438965292576,1,7,H_baby,6
9409-4,1438965328807,1,8,K_waiter,7
9409-4,1438965370457,1,9,B_helpbunny,8
9409-4,1438965433637,1,10,D_monk,10
9409-4,1438965450833,1,12,I_iceskater,11
9409-4,1438965521431,2,1,E_bunny,10
9409-4,1438965525988,2,3,I_iceskater,11
9409-4,1438965543489,2,4,F_sadperson,2
9409-4,1438965613990,2,5,B_helpbunny,3
9409-4,1438965665241,2,6,J_compact,4
9409-4,1438965702133,2,7,C_ghost,5
9409-4,1438965730057,2,9,G_seal,6
9409-4,1438965774934,2,10,A_bird,8
9409-4,1438965791837,2,9,H_baby,8
9409-4,1438965808917,2,10,H_baby,9
9409-4,1438965810230,2,12,A_bird,8
9409-4,1438965877221,3,1,E_bunny,2
9409-4,1438965884822,3,2,H_baby,4
9409-4,1438965892174,3,3,B_helpbunny,6
9409-4,1438965895592,3,4,I_iceskater,7
9409-4,1438965905749,3,5,F_sadperson,8
9409-4,1438965911892,3,6,D_monk,9
9409-4,1438965920453,3,7,C_ghost,10
9409-4,1438965942669,3,8,K_waiter,1
9409-4,1438965960770,3,9,L_egypt,5
9409-4,1438965976148,3,10,G_seal,3
9409-4,1438966029126,3,12,A_bird,11
9409-4,1438966125049,4,1,G_seal,2
9409-4,1438966127190,4,2,C_ghost,3
9409-4,1438966131026,4,3,J_compact,4
9409-4,1438966133333,4,4,E_bunny,5
9409-4,1438966136584,4,5,D_monk,6
9409-4,1438966139950,4,6,B_helpbunny,7
9409-4,1438966146106,4,7,F_sadperson,8
9409-4,1438966152733,4,8,I_iceskater,10
9409-4,1438966160808,4,10,H_baby,12
9409-4,1438966164457,4,12,K_waiter,1
9409-4,1438966248645,5,1,A_bird,1
9409-4,1438966250982,5,1,G_seal,7
9409-4,1438966253266,5,2,G_seal,2
9409-4,1438966259993,5,3,K_waiter,3
9409-4,1438966263396,5,4,H_baby,4
9409-4,1438966274957,5,5,L_egypt,5
9409-4,1438966277297,5,6,F_sadperson,6
9409-4,1438966280341,5,7,D_monk,7
9409-4,1438966284025,5,9,E_bunny,8
9409-4,1438966288761,5,10,J_compact,9
9409-4,1438966292296,5,12,I_iceskater,10
9409-4,1438966323177,6,1,K_waiter,1
9409-4,1438966324808,6,2,A_bird,2
9409-4,1438966339722,6,3,D_monk,3
9409-4,1438966343205,6,4,J_compact,4
9409-4,1438966348396,6,5,I_iceskater,5
9409-4,1438966353294,6,6,F_sadperson,6
9409-4,1438966356126,6,8,C_ghost,7
9409-4,1438966366900,6,9,H_baby,9
9409-4,1438966372217,6,10,E_bunny,10
9409-4,1438966381270,6,12,L_egypt,11
