gameid, time, roundNum, score, name, draggedTo
4404-5,1438803880038,1,0,H_baby,1
4404-5,1438803881447,1,0,H_baby,1
4404-5,1438803885847,1,0,H_baby,1
4404-5,1438803889288,1,0,H_baby,1
4404-5,1438803895095,1,0,H_baby,1
4404-5,1438803990441,1,1,L_egypt,1
4404-5,1438804030215,1,3,B_helpbunny,2
4404-5,1438804147952,1,3,H_baby,3
4404-5,1438804148426,1,3,D_monk,4
4404-5,1438804149032,1,3,B_helpbunny,2
4404-5,1438804149416,1,3,H_baby,3
4404-5,1438804150546,1,3,B_helpbunny,2
4404-5,1438804151096,1,3,B_helpbunny,2
4404-5,1438804151408,1,3,L_egypt,1
4404-5,1438804151998,1,3,B_helpbunny,2
4404-5,1438804152417,1,3,H_baby,3
4404-5,1438804152768,1,3,D_monk,4
4404-5,1438804153952,1,3,B_helpbunny,2
4404-5,1438804154359,1,3,B_helpbunny,2
4404-5,1438804154561,1,3,B_helpbunny,2
4404-5,1438804155391,1,1,B_helpbunny,3
4404-5,1438804156351,1,3,B_helpbunny,2
4404-5,1438804157879,1,3,B_helpbunny,2
4404-5,1438804158471,1,3,L_egypt,1
4404-5,1438804160920,1,3,D_monk,4
4404-5,1438804162992,1,1,B_helpbunny,1
4404-5,1438804163875,1,3,B_helpbunny,2
4404-5,1438804164930,1,3,L_egypt,1
4404-5,1438804166582,1,3,H_baby,3
4404-5,1438804166950,1,3,H_baby,3
4404-5,1438804168271,1,3,D_monk,4
4404-5,1438804206832,1,4,K_waiter,4
4404-5,1438804252359,1,4,K_waiter,4
4404-5,1438804253479,1,4,E_bunny,5
4404-5,1438804256848,1,4,E_bunny,5
4404-5,1438804266105,1,5,D_monk,5
4404-5,1438804294049,1,5,D_monk,5
4404-5,1438804305609,1,5,G_seal,6
4404-5,1438804307025,1,5,D_monk,5
4404-5,1438804308529,1,5,G_seal,6
4404-5,1438804318857,1,6,J_compact,6
4404-5,1438804450706,1,6,F_sadperson,8
4404-5,1438804453058,1,8,E_bunny,8
4404-5,1438804459065,1,9,I_iceskater,9
4404-5,1438804485753,1,10,C_ghost,9
4404-5,1438804522561,1,12,G_seal,7
4404-5,1438804548230,1,12,F_sadperson,10
4404-5,1438804584250,2,2,C_ghost,2
4404-5,1438804587250,2,3,A_bird,1
4404-5,1438804596393,2,3,L_egypt,3
4404-5,1438804601946,2,3,C_ghost,2
4404-5,1438804611794,2,4,E_bunny,4
4404-5,1438804630859,2,5,F_sadperson,6
4404-5,1438804637489,2,7,G_seal,5
4404-5,1438804650137,2,9,K_waiter,7
4404-5,1438804673803,2,10,B_helpbunny,8
4404-5,1438804693044,2,10,H_baby,10
4404-5,1438804713377,2,10,I_iceskater,11
4404-5,1438804719370,2,12,L_egypt,11
4404-5,1438804724450,2,12,I_iceskater,3
4404-5,1438804757394,3,1,H_baby,2
4404-5,1438804768099,3,2,L_egypt,1
4404-5,1438804779810,3,2,I_iceskater,10
4404-5,1438804781011,3,2,K_waiter,4
4404-5,1438804782801,3,3,G_seal,4
4404-5,1438804784883,3,3,D_monk,5
4404-5,1438804799065,3,3,A_bird,6
4404-5,1438804812597,3,4,E_bunny,6
4404-5,1438804836515,3,4,C_ghost,8
4404-5,1438804845626,3,5,J_compact,9
4404-5,1438804858690,3,4,G_seal,3
4404-5,1438804867532,3,5,G_seal,4
4404-5,1438804880715,3,6,C_ghost,12
4404-5,1438804899146,3,7,A_bird,11
4404-5,1438804903435,3,7,C_ghost,12
4404-5,1438804908155,3,7,C_ghost,12
4404-5,1438804908881,3,7,A_bird,11
4404-5,1438804909611,3,7,I_iceskater,10
4404-5,1438805013371,3,8,B_helpbunny,8
4404-5,1438805040491,3,8,K_waiter,3
4404-5,1438805053938,3,8,K_waiter,3
4404-5,1438805077660,3,9,F_sadperson,1
4404-5,1438805093046,3,9,H_baby,2
4404-5,1438805093858,3,9,K_waiter,3
4404-5,1438805098403,3,9,K_waiter,3
4404-5,1438805100075,3,9,K_waiter,3
4404-5,1438805107482,3,10,I_iceskater,3
4404-5,1438805123813,3,12,K_waiter,7
4404-5,1438805176604,4,1,A_bird,1
4404-5,1438805191972,4,2,I_iceskater,2
4404-5,1438805202356,4,2,L_egypt,8
4404-5,1438805202844,4,2,I_iceskater,2
4404-5,1438805208205,4,3,F_sadperson,3
4404-5,1438805216156,4,4,G_seal,4
4404-5,1438805262613,4,5,H_baby,5
4404-5,1438805268052,4,6,D_monk,6
4404-5,1438805299068,4,7,K_waiter,7
4404-5,1438805305851,4,8,E_bunny,8
4404-5,1438805307347,4,8,C_ghost,9
4404-5,1438805308172,4,8,K_waiter,7
4404-5,1438805312963,4,8,C_ghost,9
4404-5,1438805313428,4,8,B_helpbunny,10
4404-5,1438805331611,4,8,C_ghost,9
4404-5,1438805367041,4,9,J_compact,11
4404-5,1438805387077,4,10,B_helpbunny,12
4404-5,1438805388006,4,10,L_egypt,10
4404-5,1438805429364,4,12,K_waiter,10
4404-5,1438805456037,5,1,E_bunny,1
4404-5,1438805492821,5,2,F_sadperson,2
4404-5,1438805499628,5,3,G_seal,3
4404-5,1438805503349,5,4,H_baby,4
4404-5,1438805504620,5,4,G_seal,3
4404-5,1438805550612,5,5,K_waiter,5
4404-5,1438805557164,5,6,C_ghost,6
4404-5,1438805559565,5,7,D_monk,7
4404-5,1438805565717,5,8,B_helpbunny,8
4404-5,1438805619984,5,9,A_bird,9
4404-5,1438805622568,5,10,J_compact,10
4404-5,1438805629085,5,12,I_iceskater,11
4404-5,1438805654316,6,2,D_monk,1
4404-5,1438805715397,6,3,C_ghost,5
4404-5,1438805720790,6,4,G_seal,4
4404-5,1438805722526,6,5,A_bird,3
4404-5,1438805727149,6,5,B_helpbunny,7
4404-5,1438805728181,6,6,J_compact,7
4404-5,1438805734342,6,7,K_waiter,6
4404-5,1438805741767,6,9,F_sadperson,9
4404-5,1438805745664,6,10,E_bunny,8
4404-5,1438805751399,6,10,F_sadperson,9
4404-5,1438805776518,6,12,I_iceskater,10
4404-5,1438805777512,6,12,B_helpbunny,11
