gameid,time,roundNum,score,name,draggedTo
1053-3,1438962297691,1,0,K_waiter,2
1053-3,1438962417760,1,1,I_iceskater,1
1053-3,1438962443515,1,0,I_iceskater,2
1053-3,1438962484907,1,1,E_bunny,3
1053-3,1438962667471,1,2,C_ghost,5
1053-3,1438962701719,1,2,F_sadperson,8
1053-3,1438962708060,1,3,F_sadperson,6
1053-3,1438962742296,1,4,A_bird,12
1053-3,1438962884478,1,5,D_monk,11
1053-3,1438962930368,1,7,L_egypt,10
1053-3,1438963001407,1,8,G_seal,8
1053-3,1438963150503,2,1,C_ghost,5
1053-3,1438963194223,2,2,F_sadperson,1
1053-3,1438963224160,2,3,D_monk,3
1053-3,1438963233838,2,4,A_bird,4
1053-3,1438963302023,2,5,E_bunny,10
1053-3,1438963311934,2,6,L_egypt,7
1053-3,1438963423655,2,7,B_helpbunny,8
1053-3,1438963459944,2,8,G_seal,6
1053-3,1438963556348,3,1,F_sadperson,1
1053-3,1438963563798,3,2,D_monk,2
1053-3,1438963577769,3,3,J_compact,3
1053-3,1438963595433,3,3,B_helpbunny,4
1053-3,1438963603373,3,3,H_baby,5
1053-3,1438963606224,3,3,H_baby,4
1053-3,1438963615538,3,4,E_bunny,5
1053-3,1438963620836,3,5,A_bird,6
1053-3,1438963636256,3,5,I_iceskater,7
1053-3,1438963651879,3,7,C_ghost,9
1053-3,1438963666353,3,7,B_helpbunny,10
1053-3,1438963715970,4,0,L_egypt,11
1053-3,1438963732367,4,1,G_seal,1
1053-3,1438963756153,4,2,C_ghost,11
1053-3,1438963770645,4,3,D_monk,2
1053-3,1438963785472,4,4,J_compact,3
1053-3,1438963798044,4,5,B_helpbunny,4
1053-3,1438963805900,4,6,A_bird,5
1053-3,1438963842479,4,8,K_waiter,6
1053-3,1438963867766,4,10,I_iceskater,10
1053-3,1438963916966,5,1,E_bunny,1
1053-3,1438963926240,5,1,G_seal,2
1053-3,1438963935180,5,2,I_iceskater,3
1053-3,1438963944923,5,3,A_bird,4
1053-3,1438963963504,5,5,B_helpbunny,5
1053-3,1438963972000,5,5,K_waiter,6
1053-3,1438963980954,5,5,H_baby,7
1053-3,1438963985686,5,6,F_sadperson,8
1053-3,1438964020637,5,6,L_egypt,11
1053-3,1438964033946,5,7,J_compact,12
1053-3,1438964074618,6,1,E_bunny,2
1053-3,1438964139431,6,2,C_ghost,11
1053-3,1438964174830,6,3,G_seal,1
1053-3,1438964182968,6,4,A_bird,3
1053-3,1438964203813,6,5,I_iceskater,4
1053-3,1438964211476,6,6,D_monk,5
1053-3,1438964220631,6,8,J_compact,7
1053-3,1438964224896,6,9,F_sadperson,8
1053-3,1438964232513,6,10,L_egypt,9
1053-3,1438964237767,6,12,B_helpbunny,10
