gameid,time,roundNum,score,name,draggedTo
5705-8,1438962112940,1,0,L_egypt,4
5705-8,1438962117915,1,0,B_helpbunny,2
5705-8,1438962119729,1,0,J_compact,2
5705-8,1438962128480,1,1,D_monk,2
5705-8,1438962129795,1,0,J_compact,2
5705-8,1438962130669,1,1,D_monk,2
5705-8,1438962170947,1,0,F_sadperson,2
5705-8,1438962172111,1,1,H_baby,5
5705-8,1438962173053,1,1,I_iceskater,4
5705-8,1438962174270,1,1,D_monk,6
5705-8,1438962176541,1,1,A_bird,5
5705-8,1438962177952,1,1,G_seal,4
5705-8,1438962180987,1,1,C_ghost,7
5705-8,1438962202490,1,2,L_egypt,1
5705-8,1438962217916,1,2,I_iceskater,11
5705-8,1438962281225,1,2,J_compact,2
5705-8,1438962329378,2,1,B_helpbunny,10
5705-8,1438962330218,2,2,K_waiter,4
5705-8,1438962331111,2,2,A_bird,2
5705-8,1438962332145,2,2,I_iceskater,2
5705-8,1438962333062,2,1,B_helpbunny,3
5705-8,1438962333850,2,1,F_sadperson,4
5705-8,1438962335015,2,1,C_ghost,4
5705-8,1438962335895,2,1,H_baby,5
5705-8,1438962337033,2,1,J_compact,5
5705-8,1438962338018,2,1,A_bird,2
5705-8,1438962338753,2,0,L_egypt,3
5705-8,1438962339476,2,0,E_bunny,4
5705-8,1438962340120,2,0,G_seal,5
5705-8,1438962340845,2,0,K_waiter,9
5705-8,1438962341541,2,0,J_compact,3
5705-8,1438962351515,2,1,G_seal,1
5705-8,1438962391896,2,2,J_compact,2
5705-8,1438962449522,3,1,A_bird,1
5705-8,1438962476760,3,1,K_waiter,3
5705-8,1438962477430,3,1,H_baby,4
5705-8,1438962478166,3,1,C_ghost,2
5705-8,1438962479239,3,1,G_seal,5
5705-8,1438962480094,3,1,I_iceskater,3
5705-8,1438962481227,3,1,B_helpbunny,4
5705-8,1438962482660,3,1,J_compact,3
5705-8,1438962503419,3,2,H_baby,2
5705-8,1438962565654,4,0,G_seal,1
5705-8,1438962584648,4,1,F_sadperson,2
5705-8,1438962621481,4,1,E_bunny,3
5705-8,1438962634740,4,2,L_egypt,1
5705-8,1438962698645,5,0,K_waiter,1
5705-8,1438962749908,5,1,L_egypt,1
5705-8,1438962753710,5,1,J_compact,2
5705-8,1438962787935,6,0,K_waiter,2
5705-8,1438962788893,6,1,C_ghost,3
5705-8,1438962789601,6,1,L_egypt,4
5705-8,1438962790168,6,1,H_baby,5
5705-8,1438962790852,6,2,B_helpbunny,6
5705-8,1438962794053,6,3,D_monk,1
5705-8,1438962804514,6,4,H_baby,1
5705-8,1438962832119,6,5,L_egypt,2
